id,sus_id,name
3534757,35025,Fernandópolis
3534807,35004,Alta Paulista
3534906,35001,Adamantina
3535002,35053,São José do Rio Preto
3535101,35017,Catanduva
3535200,35031,Jales
3535309,35011,Assis
3535408,35004,Alta Paulista
3535507,35011,Assis
3535606,35008,Alto Vale do Paraíba
3535705,35017,Catanduva
3535804,35060,Vale do Jurumirim
3535903,35031,Jales
3536000,35058,Tupã
3536109,35046,Paulo Cuesta
3536208,35062,Vale do Ribeira
3536257,35063,Votuporanga
3536307,35057,Três Colinas
3536406,35004,Alta Paulista
3536505,35044,Oeste VII
3536570,35014,Bauru
3536604,35053,São José do Rio Preto
3536703,35014,Bauru
3536802,35015,Bragança
3536901,35025,Fernandópolis
3537008,35057,Três Colinas
3537107,35016,Campinas
3537156,35011,Assis
3537206,35062,Vale do Ribeira
3537305,35022,Consórcios do DRS II
3537404,35035,Lagos do DRS II
3537503,35046,Paulo Cuesta
3537602,35013,Baixada Santista
3537701,35022,Consórcios do DRS II
3537800,35055,Sorocaba
3537909,35055,Sorocaba
3538006,35061,Vale do Paraíba/ Região Serrana
3538105,35017,Catanduva
3538204,35015,Bragança
3538303,35024,Extremo Oeste Paulista
3538501,35021,Circuito da Fé e Vale Histórico
3538600,35015,Bragança
3538709,35047,Piracicaba
3538808,35060,Vale do Jurumirim
3538907,35014,Bauru
3539004,35017,Catanduva
3539103,35051,Rota dos Bandeirantes
3539202,35005,Alta Sorocabana
3539301,35010,Araras
3539400,35014,Bauru
3539509,35028,Horizonte Verde
3539608,35033,José Bonifácio
3539707,35011,Assis
3539806,35007,Alto do Tietê
3539905,35033,José Bonifácio
3540002,35041,Marília
3540101,35037,Lins
3540200,35028,Horizonte Verde
3540259,35031,Jales
3540309,35063,Votuporanga
3540408,35025,Fernandópolis
3540507,35046,Paulo Cuesta
3540606,35055,Sorocaba
3540705,35023,Coração do DRS III
3540754,35021,Circuito da Fé e Vale Histórico
3540804,35053,São José do Rio Preto
3540853,35001,Adamantina
3540903,35028,Horizonte Verde
3541000,35013,Baixada Santista
3541059,35046,Paulo Cuesta
3541109,35014,Bauru
3541208,35005,Alta Sorocabana
3541307,35024,Extremo Oeste Paulista
3541406,35005,Alta Sorocabana
3541505,35024,Extremo Oeste Paulista
3541604,35037,Lins
3541653,35029,Itapetininga
3541703,35006,Alto Capivari
3541802,35058,Tupã
3541901,35021,Circuito da Fé e Vale Histórico
3542008,35041,Marília
3542107,35047,Piracicaba
3542206,35006,Alto Capivari
3542305,35061,Vale do Paraíba/ Região Serrana
3542404,35005,Alta Sorocabana
3542503,35014,Bauru
3542602,35062,Vale do Ribeira
3542701,35057,Três Colinas
3542800,35030,Itapeva
3542909,35023,Coração do DRS III
3543006,35030,Itapeva
3543105,35057,Três Colinas
3543204,35045,Ourinhos
3543238,35005,Alta Sorocabana
3543253,35030,Itapeva
3543303,35027,Grande ABC
3543402,35009,Aquífero Guarani
3543501,35030,Itapeva
3543600,35057,Três Colinas
3543709,35019,Central do DRS III
3543808,35058,Tupã
3543907,35049,Rio Claro
3544004,35047,Piracicaba
3544103,35027,Grande ABC
3544202,35063,Votuporanga
3544251,35048,Pontal do Paranapanema
3544301,35021,Circuito da Fé e Vale Histórico
3544400,35018,Central do DRS II
3544509,35052,Santa Fé do Sul
3544608,35037,Lins
3544707,35001,Adamantina
3544806,35017,Catanduva
3544905,35002,Alta Anhanguera
3545001,35007,Alto do Tietê
3545100,35001,Adamantina
3545159,35047,Piracicaba
3545209,35055,Sorocaba
3545308,35055,Sorocaba
3545407,35045,Ourinhos
3545506,35005,Alta Sorocabana
3545605,35017,Catanduva
3545704,35031,Jales
3545803,35044,Oeste VII
3546009,35008,Alto Vale do Paraíba
3546108,35052,Santa Fé do Sul
3546207,35010,Araras
3546256,35059,Vale das Cachoeiras
3546306,35040,Mantiqueira
3546405,35045,Ourinhos
3546504,35043,Norte do DRS III
3546603,35052,Santa Fé do Sul
3546702,35049,Rio Claro
3546801,35007,Alto do Tietê
3546900,35019,Central do DRS III
3547007,35047,Piracicaba
3547106,35004,Alta Paulista
3547205,35031,Jales
3547304,35051,Rota dos Bandeirantes
3547403,35052,Santa Fé do Sul
3547502,35009,Aquífero Guarani
3547601,35009,Aquífero Guarani
3547650,35031,Jales
3547700,35005,Alta Sorocabana
3547809,35027,Grande ABC
3547908,35059,Vale das Cachoeiras
3548005,35044,Oeste VII
3548054,35018,Central do DRS II
3548104,35040,Mantiqueira
3548203,35061,Vale do Paraíba/ Região Serrana
3548302,35005,Alta Sorocabana
3548401,35022,Consórcios do DRS II
3548500,35013,Baixada Santista
3548609,35061,Vale do Paraíba/ Região Serrana
3548708,35027,Grande ABC
3548807,35027,Grande ABC
3548906,35023,Coração do DRS III
3549003,35031,Jales
3549102,35040,Mantiqueira
3549201,35025,Fernandópolis
3549250,35025,Fernandópolis
3549300,35004,Alta Paulista
3549409,35002,Alta Anhanguera
3549508,35057,Três Colinas
3549607,35021,Circuito da Fé e Vale Histórico
3549706,35050,Rio Pardo
3549805,35053,São José do Rio Preto
3549904,35008,Alto Vale do Paraíba
3549953,35039,Mananciais
3550001,35061,Vale do Paraíba/ Região Serrana
3550100,35046,Paulo Cuesta
3550209,35029,Itapetininga
3550308,35054,São Paulo
3550407,35047,Piracicaba
3550506,35045,Ourinhos
3550605,35055,Sorocaba
3550704,35038,Litoral Norte
3550803,35050,Rio Pardo
3550902,35009,Aquífero Guarani
3551009,35013,Baixada Santista
3551108,35029,Itapetininga
3551207,35060,Vale do Jurumirim
3551306,35063,Votuporanga
3551405,35009,Aquífero Guarani
3551504,35009,Aquífero Guarani
3551603,35016,Campinas
3551702,35028,Horizonte Verde
3551801,35062,Vale do Ribeira
3551900,35042,Norte - Barretos
3552007,35021,Circuito da Fé e Vale Histórico
3552106,35015,Bragança
3552205,35055,Sorocaba
3552304,35035,Lagos do DRS II
3552403,35044,Oeste VII
3552502,35007,Alto do Tietê
3552551,35035,Lagos do DRS II
3552601,35017,Catanduva
3552700,35020,Centro Oeste do DRS III
3552809,35039,Mananciais
3552908,35005,Alta Sorocabana
3553005,35060,Vale do Jurumirim
3553104,35056,Sul - Barretos
3553203,35056,Sul - Barretos
3553302,35040,Mantiqueira
3553401,35053,São José do Rio Preto
3553500,35055,Sorocaba
3553609,35050,Rio Pardo
3553658,35056,Sul - Barretos
3553708,35043,Norte do DRS III
3553807,35060,Vale do Jurumirim
3553856,35030,Itapeva
3553906,35005,Alta Sorocabana
3553955,35011,Assis
3554003,35029,Itapetininga
3554102,35061,Vale do Paraíba/ Região Serrana
3554201,35060,Vale do Jurumirim
3554300,35048,Pontal do Paranapanema
3554409,35056,Sul - Barretos
3554508,35055,Sorocaba
3554607,35045,Ourinhos
3554656,35046,Paulo Cuesta
3554706,35032,Jaú
3554755,35019,Central do DRS III
3554805,35061,Vale do Paraíba/ Região Serrana
3554904,35052,Santa Fé do Sul
3554953,35015,Bragança
3555000,35058,Tupã
3555109,35004,Alta Paulista
3555208,35022,Consórcios do DRS II
3555307,35025,Fernandópolis
3555356,35033,José Bonifácio
3555406,35038,Litoral Norte
3555505,35041,Marília
3555604,35053,São José do Rio Preto
3555703,35033,José Bonifácio
3555802,35031,Jales
3555901,35037,Lins
3556008,35017,Catanduva
3556107,35063,Votuporanga
3556206,35016,Campinas
3556305,35018,Central do DRS II
3556354,35015,Bragança
3556404,35040,Mantiqueira
3556453,35039,Mananciais
3556503,35034,Jundiaí
3556602,35041,Marília
3556701,35016,Campinas
3556800,35056,Sul - Barretos
3556909,35056,Sul - Barretos
3556958,35031,Jales
3557006,35055,Sorocaba
3557105,35063,Votuporanga
3557154,35033,José Bonifácio
3557204,35045,Ourinhos
3557303,35012,Baixa Mogiana
1700251,17007,Cantão
1700301,17002,Bico do Papagaio
1700350,17005,Ilha do Bananal
1700400,17003,Sudeste
1700707,17005,Ilha do Bananal
1701002,17002,Bico do Papagaio
1701051,17002,Bico do Papagaio
1701101,17006,Capim Dourado
1701309,17001,Médio Norte Araguaia
1701903,17007,Cantão
1702000,17005,Ilha do Bananal
1702109,17001,Médio Norte Araguaia
1702158,17001,Médio Norte Araguaia
1702208,17002,Bico do Papagaio
1702307,17004,Cerrado Tocantins Araguaia
1702406,17003,Sudeste
1702554,17002,Bico do Papagaio
1702703,17003,Sudeste
1702901,17002,Bico do Papagaio
1703008,17001,Médio Norte Araguaia
1703057,17004,Cerrado Tocantins Araguaia
1703073,17001,Médio Norte Araguaia
1703107,17007,Cantão
1703206,17004,Cerrado Tocantins Araguaia
1703305,17004,Cerrado Tocantins Araguaia
1703602,17004,Cerrado Tocantins Araguaia
1703701,17008,Amor Perfeito
1703800,17002,Bico do Papagaio
1703826,17002,Bico do Papagaio
1703842,17001,Médio Norte Araguaia
1703867,17005,Ilha do Bananal
1703883,17001,Médio Norte Araguaia
1703891,17002,Bico do Papagaio
1703909,17007,Cantão
1704105,17004,Cerrado Tocantins Araguaia
1704600,17007,Cantão
1705102,17008,Amor Perfeito
1705508,17004,Cerrado Tocantins Araguaia
1705557,17003,Sudeste
1705607,17003,Sudeste
1706001,17004,Cerrado Tocantins Araguaia
1706100,17007,Cantão
1706258,17005,Ilha do Bananal
1706506,17001,Médio Norte Araguaia
1707009,17003,Sudeste
1707108,17007,Cantão
1707207,17007,Cantão
1707306,17005,Ilha do Bananal
1707405,17002,Bico do Papagaio
1707553,17008,Amor Perfeito
1707652,17005,Ilha do Bananal
1707702,17001,Médio Norte Araguaia
1708205,17005,Ilha do Bananal
1708254,17006,Capim Dourado
1708304,17004,Cerrado Tocantins Araguaia
1709005,17001,Médio Norte Araguaia
1709302,17004,Cerrado Tocantins Araguaia
1709500,17005,Ilha do Bananal
1709807,17008,Amor Perfeito
1710508,17004,Cerrado Tocantins Araguaia
1710706,17002,Bico do Papagaio
1710904,17004,Cerrado Tocantins Araguaia
1711100,17004,Cerrado Tocantins Araguaia
1711506,17005,Ilha do Bananal
1711803,17004,Cerrado Tocantins Araguaia
1711902,17007,Cantão
1711951,17006,Capim Dourado
1712009,17006,Capim Dourado
1712157,17003,Sudeste
1712405,17006,Capim Dourado
1712454,17002,Bico do Papagaio
1712504,17007,Cantão
1712702,17008,Amor Perfeito
1712801,17002,Bico do Papagaio
1713205,17006,Capim Dourado
1713304,17006,Capim Dourado
1713601,17008,Amor Perfeito
1713700,17007,Cantão
1713809,17002,Bico do Papagaio
1713957,17001,Médio Norte Araguaia
1714203,17008,Amor Perfeito
1714302,17002,Bico do Papagaio
1714880,17001,Médio Norte Araguaia
1715002,17007,Cantão
1715101,17006,Capim Dourado
1715150,17003,Sudeste
1715259,17003,Sudeste
1715507,17007,Cantão
1715705,17004,Cerrado Tocantins Araguaia
1715754,17005,Ilha do Bananal
1716109,17007,Cantão
1716208,17003,Sudeste
1716307,17001,Médio Norte Araguaia
1716505,17004,Cerrado Tocantins Araguaia
1716604,17005,Ilha do Bananal
1716653,17004,Cerrado Tocantins Araguaia
1716703,17004,Cerrado Tocantins Araguaia
1717008,17008,Amor Perfeito
1717206,17001,Médio Norte Araguaia
1717503,17007,Cantão
1717800,17003,Sudeste
1717909,17008,Amor Perfeito
1718006,17003,Sudeste
1718204,17008,Amor Perfeito
1718303,17002,Bico do Papagaio
1718402,17004,Cerrado Tocantins Araguaia
1718451,17007,Cantão
1718501,17004,Cerrado Tocantins Araguaia
1718550,17002,Bico do Papagaio
1718659,17003,Sudeste
1718709,17006,Capim Dourado
1718758,17006,Capim Dourado
1718808,17002,Bico do Papagaio
1718840,17005,Ilha do Bananal
1718865,17001,Médio Norte Araguaia
1718881,17004,Cerrado Tocantins Araguaia
1718899,17005,Ilha do Bananal
1718907,17008,Amor Perfeito
1719004,17006,Capim Dourado
1720002,17002,Bico do Papagaio
1720101,17002,Bico do Papagaio
1720150,17006,Capim Dourado
1720200,17002,Bico do Papagaio
1720259,17005,Ilha do Bananal
1720309,17002,Bico do Papagaio
1720499,17005,Ilha do Bananal
1720655,17008,Amor Perfeito
1720804,17002,Bico do Papagaio
1720853,17005,Ilha do Bananal
1720903,17003,Sudeste
1720937,17003,Sudeste
1720978,17005,Ilha do Bananal
1721000,17006,Capim Dourado
1721109,17006,Capim Dourado
1721208,17002,Bico do Papagaio
1721257,17004,Cerrado Tocantins Araguaia
1721307,17004,Cerrado Tocantins Araguaia
1722081,17001,Médio Norte Araguaia
1722107,17001,Médio Norte Araguaia
